File Path,Pattern,Match
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_simili,CMC manufatti
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_simili,Paver
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_similar,Fisher
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_similar,Unisec di Abb
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_similar,System Pro E Power di Abb
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_similar,Ekip Measuring LSI di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_EG_Rev01\Criterio A_EG_Rev01.pdf,tipo_similar,Tigo TS4-A-O
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,GSC Super Anode di Metalnastri
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Domus di Nurith
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Zetagì
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Kio D400 di Polieco
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,CMC manufatti
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Paver
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Tekno-innova
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Sunny Highpower PEAK3 180-21 di SMA
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Performance 7 di SunPower 478 W
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_simili,Pylontech H32148-C
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Unisec di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,ABB System Pro E Power
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Ekip Measuring LSI di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,SCU100 della famiglia System pro M Compact Insite di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,M4M20 di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Activa FE100
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Campana di Soleco
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,LV800 di Ingeteam
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Fisher
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Tigo
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Tigo Energy TS4-A-O
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,GTWY di TIGO energy
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,Tigo Energy Intelligence
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio A_REL\Criterio A_REL.pdf,tipo_similar,V-50 di Ector
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,GSC Super Anode di Metalnastri
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,Paver
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,Kio D400 di Polieco
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,CMC manufatti
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,ZEE600Cdi ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,Bullet IP di Vimar
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_simili,I-V500W di HT Instruments
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_similar,ABB System Pro E Power
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_similar,Activa FE100
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_similar,Fisher
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,tipo_similar,Dome IP di Vimar
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,modello,BIM viene collegato a Mainsim
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_EG_Rev02\Criterio B_EG_Rev02.pdf,modello,"BIM, questa viene automaticamente aggiornata in Mainsim"
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,GSC Super Anode di Metalnastri
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Domus di Nurith
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Biocalce di Kerakoll
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,tipo Bricktile di Petral
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Kio D400 di Polieco
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,CMC
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Paver
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,ABB System Pro E Power
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Mainsim
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Mainsim
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Mainsim
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Mainsim
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,Remote Assist di Microsoft
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_simili,CD14400 di Bender
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,Unisec di ABB
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,ZEE600 di Abb
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,ELVOX TVCC di Vimar
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,"Dome IP a colori Day & Night, di Vimar"
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,NGRM500 di Bender
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,LINETRAXX CTAS 120 di Bender
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,Tigo Energy Intelligence
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio B_REL_REV03\Criterio B_REL_REV03.pdf,tipo_similar,I-V500 W di HTANALYSIS
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_simili,Aspen
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_simili,T5 WLP
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_simili,Acustiko di SILTE
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_simili,Deoliatore gravitazionale Rototec
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_simili,GROHE Ecojoy
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio C_REL_REV03\Criterio C_REL_REV03.pdf,tipo_similar,Panolin ECLS
F:\2024 ATI\2600.24 TEN Cold Ironing Porto Bari e Brindisi (BA)\7. archivio\Cartella Criterio D_REL_REV02\Criterio D_REL_REV02.pdf,tipo_simili,Vermeer
F:\2024 ATI\2603.24 TEN Nuova caserma Atessa (CH)\7. archivio\CME_BG_2603.24.pdf,tipo_similar,a mantello
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO AWS 65
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO AWS 65
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,E.02.a SCHÜCO FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,NP.OE.INF. SCHÜCO ALB-PASSIVE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,NP.OE.INF. SCHÜCO ALB-PASSIVE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,"“SunSmoke 2000V-EVO"""
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO .02 FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,"""Styla SH.T300"""
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,"""Styla SH.T300"""
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,"B.21.032D.0 ""BH.140 Styla"""
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,Kone MonoSpace® 700
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,Kone MonoSpace® 700
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,Kone NP.OE.ASC. MonoSpace® 700
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,NP.OE.ASC. Kone TranSys
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,E.02.a SCHÜCO FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,NP.OE.INF. SCHÜCO ALB-PASSIVE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,SCHÜCO .02 FWS 50
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_similar,02 Kone MonoSpace® 700
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Limestone di PanariaGroup
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,03 PanariaGroup serie Kerlite LIMESTONE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,03 PanariaGroup serie Kerlite LIMESTONE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,03 PanariaGroup serie Kerlite LIMESTONE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Acrovyn PVC Free Piastra Goffrata 11 - Tinta Unita
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,NP.OE.INF. ScreenLine
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,ScreenLine
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,NP.OE.INF.I Sunbell mod. Nettuno
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone Clearlite 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone Clearlite 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Acrovyn serie Bio 04.c Lign Tube (LLRSS) di C-S Group
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,03 PanariaGroup serie Kerlite LIMESTONE
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,BEMO MONRO N65/400
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,BEMO aluclip 220/ 60 + Dk5
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,BEMO FLEX
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,BEMO 035
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,BEMO TEC DBR
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Pediluxe di C-S NP.OE.PAV. Group
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone Clearlite 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,AGC Stratophone Clearlite 66.2
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,NP.OE.INF.I Sunbell mod. Nettuno
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Gallo Prefabbricati
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Ecoacque srl imp. ECORAIN CFS/NS 125
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Gallo Prefabbricati
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24 - CME BG.pdf,tipo_equivalent,Ecoacque srl imp. ECORAIN CFS/NS
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.1 - Modalità di approccio all’attività oggetto del presente affidamento_REL_1.pdf,tipo_similar,TeamSystem
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_EG_2.pdf,tipo_similar,Leica Scan Station P40/P30
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_EG_2.pdf,tipo_similar,Leica ULTRA
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_EG_2.pdf,tipo_similar,Leica DS2000
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_EG_2.pdf,tipo_similar,Leica DX Manager
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_EG_2.pdf,tipo_similar,Rivetta Sistemi Eversafe
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Leica ULTRA
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Leica DS2000
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Leica DX Manager
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,DXplore
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Qwik-Freezer
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Leica Scan Station P40/P30
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Gyproc GX1 SAD4 231/100-75 L GX HF
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Gyproc HF 1.3-SA 125/75 L HF
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Isolmant
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Eversafe di Rivetta sistemi
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,SafetyBOX di Rivetta
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Eversafe Collision Alerting di Rivetta
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A1.2 - Modalità di gestione del cantiere_REL_7.pdf,tipo_similar,Mydasoli
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A4.1 – Proposte atte a ridurre l’impatto ambientale sulle risorse naturali ed aumentare l’uso di materiali riciclati_REL_46.pdf,tipo_similar,Construction Sentinel
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A4.1 – Proposte atte a ridurre l’impatto ambientale sulle risorse naturali ed aumentare l’uso di materiali riciclati_REL_46.pdf,tipo_similar,protect layher
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A4.1 – Proposte atte a ridurre l’impatto ambientale sulle risorse naturali ed aumentare l’uso di materiali riciclati_REL_46.pdf,tipo_similar,Silte Acustiko
F:\2024 ATI\2606.24 TEN Riqualificazione Ospedale Foggia (FG)\7. archivio\2606.24_A4.1 – Proposte atte a ridurre l’impatto ambientale sulle risorse naturali ed aumentare l’uso di materiali riciclati_REL_46.pdf,tipo_similar,Hyundai
